label,name
Disease,新生儿寒冷损伤综合征
Disease,冲动型人格障碍
Disease,胶质母细胞瘤
Disease,新生儿红细胞增多症-高黏滞度综合征
Disease,精索恶性肿瘤
Disease,细菌性心内膜炎
Disease,角层下脓疱性皮肤病
Disease,颈部火器性异物
Disease,新生儿喉喘鸣
Disease,完全流产
Disease,角化棘皮瘤
Disease,颈淋巴结结核
Disease,新生儿坏死性小肠结肠炎
Disease,风湿性血管炎
Disease,角膜鳞状细胞癌
Disease,颈椎半椎体畸形
Disease,新生儿急性肾功能衰竭
Disease,鼻前庭囊肿
Disease,脚癣
Disease,新生儿柯萨奇病毒B感染
Disease,化学性支气管炎
Disease,颈椎间盘突出症
Disease,接触性唇炎
Disease,新生儿泌尿系统感染
Disease,盲肠阿米巴肉芽肿
Disease,颈椎椎管狭窄症
Disease,节段性透明性血管炎
Disease,新生儿尿布皮炎
Disease,胫骨平台骨折
Disease,Asperger综合征
Disease,洁癖
Disease,新生儿破伤风
Disease,胫前黏液水肿
Disease,结肠类癌
Disease,传导性耳鸣
Disease,静脉曲张综合征
Disease,结肠破裂
Disease,新生儿迁延性胆汁淤积性黄疸
Disease,局限性胸膜间皮瘤
Disease,血管痣
Disease,结肠血管畸形
Disease,新生儿青紫
Disease,病理性神经损伤
Disease,巨细胞病毒性肺炎
Disease,结肠血管扩张症
Disease,锥体外系损害
Disease,咽喉炎
Disease,结核性巩膜炎
Disease,Kartagener综合征
Disease,新生儿生理性黄疸
Disease,结核性脊髓炎
Disease,开放性气胸
Disease,氨基酸尿症
Disease,结核性角膜病变
Disease,埃博拉病毒病
Disease,新生儿失血性贫血
Disease,烟草依赖综合症
Disease,结核性胸膜炎
Disease,堪萨斯分枝杆菌感染
Disease,新生儿头颅血肿
Disease,下呼吸道感染
Disease,结核性阴道炎
Disease,新生儿晚期代谢性酸中毒
Disease,阴道囊肿
Disease,结节性脆发病
Disease,口周皮炎
Disease,新生儿胃穿孔
Disease,结节性多动脉炎性巩膜炎
Disease,库鲁病
Disease,新生儿先天性胆道闭锁
Disease,结节性筋膜炎
Disease,髋臼骨折
Disease,新生儿先天性膈疝
Disease,结节性血管炎
Disease,包涵囊肿
Disease,眶内海绵状血管瘤
Disease,胚胎遗留性囊肿
Disease,结节性痒疹
Disease,新生儿先天性弓形体感染
Disease,溃疡分枝杆菌感染
Disease,结节性脂肪坏死
Disease,新生儿消化道重复症
Disease,外阴包涵囊肿
Disease,结直肠血管瘤
Disease,新生儿心肌炎
Disease,莱姆病性巩膜炎
Disease,阴道良性肿瘤
Disease,睫状环阻滞性青光眼
Disease,新生儿心律失常
Disease,阴道肿瘤
Disease,老年期抑郁症
Disease,睫状体黑色素瘤
Disease,老年性昏迷
Disease,新生儿休克
Disease,生理性卵巢囊肿
Disease,老人腹股沟斜疝
Disease,戒酒综合征
Disease,新生儿血小板减少性紫癜
Disease,良性肿瘤
Disease,金黄色葡萄球菌性边缘性角膜炎
Disease,新生儿咽下综合征
Disease,金属性变色
Disease,新生儿衣原体感染
Disease,睡眠相位后移综合症
Disease,泪囊炎
Disease,金属引起的口腔黏膜疾病
Disease,新生儿乙型肝炎
Disease,阴虚
Disease,泪腺肉样瘤病
Disease,新生儿紫癜
Disease,里尔黑变病
Disease,筋膜间隔区综合征
Disease,恐惧症
Disease,新生血管性青光眼
Disease,立克次体痘
Disease,胃肠疾病
Disease,近视
Disease,利斯特菌脑膜炎
Disease,卵巢病
Disease,进行性骨干发育不良
Disease,新型隐球菌性脑膜炎
Disease,门静脉高压
Disease,外生殖器畸形
Disease,进行性肌营养不良症
Disease,星形病毒胃肠炎
Disease,镰状细胞贫血
Disease,恋童癖
Disease,行军性血红蛋白尿
Disease,进行性色素性紫癜性皮病
Disease,眼结石
Disease,性病神经症
Disease,进行性脂肪营养不良
Disease,链杆菌病
Disease,接触性荨麻疹
Disease,性病相关性胃肠道感染
Disease,良性淋巴上皮病
Disease,寒性荨麻疹
Disease,浸渍足
Disease,性厌恶
Disease,颅底凹陷症
Disease,经膈肌肋间疝
Disease,胸、腰椎椎体单纯性、楔形压缩骨折
Disease,颅骨骨折
Disease,慢性荨麻疹
Disease,晶状体膨胀所致青光眼
Disease,胸壁骨肿瘤
Disease,颅骨纤维异常增生症
Disease,胸壁皮下气肿
Disease,肠道传染病
Disease,颅内低压综合征
Disease,晶状体溶解性青光眼
Disease,胸壁软组织畸形
Disease,肠伤寒
Disease,颅内高压综合征
Disease,晶状体脱位所致青光眼
Disease,胸壁软组织损伤
Disease,甲型副伤寒
Disease,颅中窝脑膜瘤
Disease,晶状体相关葡萄膜炎
Disease,胸壁软组织肿瘤
Disease,沙门氏菌性肠炎
Disease,旅行者腹泻
Disease,晶状体异位
Disease,胸壁深部软组织感染
Disease,Marie-Bamberger综合征
Disease,精囊恶性肿瘤
Disease,人工性荨麻疹
Disease,胸部阿米巴病
Disease,麻痹性肠梗阻
Disease,血清性荨麻疹
Disease,精囊结石
Disease,胸部放线菌病
Disease,麻风
Disease,胸部丝虫病
Disease,沙门氏菌性肺炎
Disease,精囊囊肿
Disease,麦收皮炎
Disease,胸长神经卡压症
Disease,胆碱能性荨麻疹
Disease,脉络膜缺血
Disease,颈部脊髓损伤
Disease,胸导管损伤
Disease,急性荨麻疹
Disease,颈部开放性损伤
Disease,胸腹主动脉动脉瘤
Disease,侵袭性大肠埃希氏菌肠炎
Disease,颈部勒伤
Disease,干酪性鼻窦炎
Disease,颈部血管瘤
Disease,脉络膜转移癌
Disease,胸骨骨髓炎
Disease,阿米巴病肠穿孔
Disease,颈部血管损伤
Disease,慢性化脓性胸膜炎
Disease,胸内肾
Disease,慢性阿米巴病肠炎
Disease,颈丛神经卡压症
Disease,慢性进行性眼外肌麻痹
Disease,胸内异物
Disease,颈动脉创伤性栓塞
Disease,嗜水气单胞菌肠炎
Disease,颈动脉窦综合征
Disease,新生儿出血性大肠杆菌肠炎
Disease,颈动脉海绵窦瘘
Disease,胸腺癌
Disease,慢性乳头状溃疡性脓皮病
Disease,新生儿侵袭性大肠杆菌肠炎
Disease,慢性硬脑膜下血肿
Disease,颈动脉狭窄
Disease,慢性阿米巴性痢疾
Disease,慢性自律性房性心动过速
Disease,胸腺类癌
Disease,颈静脉球瘤
Disease,呼吸道结核病
Disease,毛发腺瘤
Disease,胸腺小细胞癌
Disease,颈肋
Disease,细菌性结肠炎
Disease,门静脉海绵样变
Disease,胸椎后纵韧带骨化症
Disease,颈肋畸形
Disease,迷走神经损伤
Disease,结核性干性胸膜炎
Disease,胸椎黄韧带骨化症
Disease,颈神经背支卡压症
Disease,胸椎间盘突出症
Disease,颈型颈椎病
Disease,面肌瘫痪
Disease,急性阿米巴痢疾
Disease,须疮
Disease,颈腰综合征
Disease,面瘫
Disease,须癣
Disease,颈椎骨折伴脱位的损伤
Disease,埃及血吸虫病
Disease,产气杆菌肠炎
Disease,嗅沟脑膜瘤
Disease,颈椎椎体楔形压缩骨折
Disease,副霍乱
Disease,拇指掌指关节尺侧侧副韧带损伤
Disease,嗅觉障碍
Disease,胫骨后唇骨折
Disease,空洞型肺结核
Disease,眩晕
Disease,内生性软骨瘤
Disease,鼻结核
Disease,内脏动脉慢性闭塞
Disease,学习技能发育障碍
Disease,胫骨应力骨折
Disease,奈瑟卡他球菌肺炎
Disease,浸润型肺结核
Disease,血管角化瘤
Disease,胫骨远端爆裂骨折
Disease,胫后神经损伤
Disease,血管球瘤
Disease,肠道厌氧菌感染
Disease,痉挛性肠梗阻
Disease,血管损伤
Disease,肺结核瘤
Disease,男性乳腺癌
Disease,痉挛性脑瘫
Disease,肺门淋巴结核
Disease,男性生殖系结核
Disease,静脉血栓形成
Disease,副溶血孤菌肠炎
Disease,血管性痴呆
Disease,静脉炎
Disease,血管性帕金森综合征
Disease,男性特纳综合征
Disease,肺原发性结核性复征
Disease,酒精性弱视
Disease,血管炎性周围神经病
Disease,男子乳腺发育
Disease,坏死性肠炎
Disease,酒精中毒性神经疾病
Disease,脑室内脑膜瘤
Disease,金黄色葡萄球菌性肠炎
Disease,血管周细胞瘤
Disease,酒中毒性痴呆
Disease,脑外伤伴发的精神障碍
Disease,血红蛋白C病
Disease,酒中毒性小脑变性
Disease,年龄相关性白内障
Disease,排卵期出血
Disease,血红蛋白D病
Disease,酒中毒性周围神经病
Disease,尿道癌
Disease,难辨芽胞杆菌肠炎
Disease,血红蛋白E病
Disease,局限性硬皮病
Disease,镍及其化合物引起的皮肤病
Disease,盆腔充血综合征
Disease,局灶性节段性肾小球硬化
Disease,血红蛋白M病
Disease,牛带绦虫病
Disease,混合痣
Disease,血栓性静脉炎
Disease,巨大裂孔性视网膜脱离
Disease,脓毒性休克
Disease,肌膜炎
Disease,血栓性浅静脉炎
Disease,脓疱性细菌疹
Disease,巨大胎儿
Disease,贲门炎
Disease,血小板促凝活性异常
Disease,诺瓦克病毒性胃肠炎
Disease,巨大血小板病
Disease,血小板减少性紫癜
Disease,膀胱尿道异物
Disease,巨乳头性结膜炎
Disease,膀胱腺癌
Disease,急性肺炎
Disease,巨舌
Disease,血小板型假性血管性血友病
Disease,反应性关节炎
Disease,继发性肺结核
Disease,血友病乙
Disease,疱疹样脓疱病
Disease,巨吻棘头虫病
Disease,巨细胞病毒病
Disease,皮肤平滑肌瘤
Disease,甲醛中毒
Disease,寻常痤疮
Disease,皮炎芽生菌
Disease,巨细胞病毒性葡萄膜炎
Disease,良性脑瘤
Disease,巨细胞动脉炎性巩膜炎
Disease,鼻后滴漏综合症
Disease,寻常狼疮
Disease,皮脂囊肿病
Disease,绝经
Disease,鼻腔癌
Disease,寻常性鱼鳞病
Disease,皮脂腺上皮瘤
Disease,绝经后骨质疏松
Disease,鼻腔囊肿
Disease,脾脏原发性恶性肿瘤
Disease,绝经后卵巢恶性肿瘤
Disease,寻常疣
Disease,偏执状态
Disease,绝经后子宫颈癌
Disease,慢性鼻咽炎
Disease,蕈样真菌病
Disease,平滑肌错构瘤
Disease,绝经后子宫内膜癌
Disease,匍行性血管瘤
Disease,慢性非萎缩性胃炎
Disease,绝经期关节炎
Disease,蕈样真菌病和Sezary综合征
Disease,葡萄球菌肺炎
Disease,脱髓鞘
Disease,绝经期尿路感染
Disease,幼年型关节强硬性脊椎炎
Disease,气虚血瘀证
Disease,绝经期尿失禁
Disease,支气管发育不全
Disease,葡萄球菌性食物中毒
Disease,耳石症
Disease,葡萄球菌中毒性休克综合征
Disease,外阴鳞状上皮细胞增生
Disease,绝经期盆腔脏器脱垂
Disease,Q热肺炎
Disease,绝经期乳腺癌
Disease,结节性液化性脂膜炎
Disease,脐尿管瘘
Disease,绝经与阿尔茨海默病综合征
Disease,气虚自汗
Disease,脐膨出
Disease,绝经与心血管疾病
Disease,压力性尿失禁
Disease,萎缩性胆囊炎
Disease,脐膨出-巨舌-巨体综合征
Disease,绝经与抑郁症
Disease,亚急性联合变性
Disease,肝脾湿热
Disease,髂腹股沟神经干痛
Disease,军刀综合征
Disease,亚急性皮肤红斑狼疮
Disease,前房积血与青光眼
Disease,侵袭性指趾乳头状腺癌
Disease,神经棘红细胞增多症
Disease,前庭神经元炎
Disease,亚急性硬化性全脑炎
Disease,萎缩侧索硬化
Disease,亚急性硬膜外血肿
Disease,轻链病与轻链沉积病
Disease,Kimura病
Disease,亚临床甲状腺功能减退症
Disease,嵌杯样病毒胃肠炎
Disease,下焦湿热
Disease,骶髂关节扭伤或半脱位
Disease,亚临床甲状腺功能亢进
Disease,强直性脊柱炎及其伴发的葡萄膜炎
Disease,气阴两虚
Disease,卡普兰综合征
Disease,亚临床型克汀病
Disease,切口疝
Disease,滑膜囊肿
Disease,烟雾病
Disease,卡氏肺孢子虫肺炎
Disease,青霉病
Disease,延髓性麻痹
Disease,卡氏肺囊虫病
Disease,胃肠湿热
Disease,大汗腺癌
Disease,卡他莫拉菌感染
Disease,外阴上皮内瘤样病变
Disease,严重肝病引起获得性凝血因子异常
Disease,球形肺炎
Disease,胃柿石
Disease,屈光参差
Disease,严重急性呼吸综合征
Disease,康诺尔立克次体斑疹热
Disease,膝关节骨刺
Disease,躯体感觉障碍
Disease,言语障碍
Disease,糠秕孢子菌毛囊炎
Disease,肝气不舒
Disease,岩骨斜坡脑膜瘤
Disease,躯体形式障碍
Disease,抗活化的蛋白C症
Disease,醛固酮缺乏症
Disease,黄疸性肝炎
Disease,岩藻糖苷贮积症
Disease,抗菌药中毒性肾病
Disease,纤维化综合征
Disease,反流性喉炎
Disease,抗利尿激素分泌异常综合征
Disease,炎性肠病性关节炎相关巩膜炎
Disease,Rh血型不合
Disease,蛋白质缺乏症
Disease,炎性乳腺癌
Disease,抗磷脂抗体综合征
Disease,人工关节置换术后关节感染
Disease,炎症后弹力纤维松解伴皮肤松弛
Disease,肛门息肉
Disease,抗体免疫缺陷病
Disease,人乳头瘤病毒感染
Disease,儿童白斑
Disease,抗胰蛋白酶缺乏症
Disease,融合性网状乳头瘤病
Disease,肺癌骨转移
Disease,考登病中的多发性毛鞘瘤
Disease,炎症后黑变病
Disease,膝关节退行性病变
Disease,柯莱斯骨折
Disease,炎症相关性青光眼
Disease,炎症性肠道疾病及其伴发的葡萄膜炎
Disease,滴虫性包皮龟头炎
Disease,炎症性腹主动脉瘤
Disease,柯萨奇病毒感染
Disease,乳房猪囊尾蚴病
Disease,盐敏感性高血压
Disease,乳糜腹
Disease,眼部神经纤维瘤病
Disease,科干综合征
Disease,乳头皲裂
Disease,科罗拉多蜱热
Disease,眼部猪囊尾蚴病
Disease,化脓性扁桃体炎
Disease,乳头状小汗腺腺瘤
Disease,颗粒细胞瘤
Disease,眼底血管样条纹
Disease,肺癌脑转移
Disease,乳腺湿疹样癌
Disease,咳嗽性哮喘
Disease,眼弓蛔虫病
Disease,黄体萎缩不全
Disease,乳腺脂肪肉瘤
Disease,咳嗽晕厥综合征
Disease,眼弓形体病
Disease,黄体血肿
Disease,克里格勒-纳贾尔综合征
Disease,眼肌麻痹性偏头痛
Disease,乳溢-闭经综合征
Disease,子宫纵隔
Disease,肺部真菌感染
Disease,眼假组织胞质菌病综合征
Disease,克里米亚-刚果出血热
Disease,眼睑基底细胞癌
Disease,甲状腺肿瘤
Disease,弱智
Disease,克罗伊茨费尔特-雅各布病
Disease,头部脂溢性皮炎
Disease,Ⅳ型肾小管性酸中毒
Disease,空鞍综合征
Disease,许莫氏结节
Disease,鳃裂囊肿和瘘管
Disease,眼睑痉挛-口下颏部肌张力障碍
Disease,色素沉着绒毛结节性滑膜炎
Disease,空肠、回肠憩室
Disease,前列腺病
Disease,眼眶淀粉样变性
Disease,空肠弯曲菌肠炎
Disease,色素失调症
Disease,间歇性精神病
Disease,眼眶非霍奇金恶性淋巴瘤
Disease,上颈椎不稳症
Disease,空气栓塞
Disease,上皮样血管内皮细胞瘤
Disease,眼眶非霍奇金恶性淋巴肿瘤
Disease,上肢深静脉血栓形成
Disease,眼眶蜂窝织炎
Disease,口腔黏膜白斑
Disease,血稠
Disease,眼眶骨化纤维瘤
Disease,血毒
Disease,少枝胶质细胞瘤及间变少枝胶质细胞瘤
Disease,口形红细胞增多症
Disease,眼眶骨瘤
Disease,舌下神经损伤
Disease,眼眶骨纤维异常增殖症
Disease,髋关节后脱位
Disease,血管性头痛
Disease,眼眶畸胎瘤
Disease,舌咽神经损伤
Disease,眶骨髓炎
Disease,肺结节
Disease,眼眶寄生虫囊肿
Disease,社会获得性肺炎
Disease,浆膜下肌瘤
Disease,眶内纤维组织细胞瘤
Disease,眼眶淋巴管瘤
Disease,风湿免疫病
Disease,眼眶内海绵状血管瘤
Disease,溃疡病穿孔
Disease,砷化氢引起的溶血性贫血
Disease,血瘀体质
Disease,溃疡坏死性口炎
Disease,神经莱姆病
Disease,结肠腺癌
Disease,眼眶内静脉曲张
Disease,溃疡性皮肤结核
Disease,混合型阴道炎
Disease,神经肽性肢端感觉异常
Disease,眼眶脑膜-脑膨出
Disease,神经系统副肿瘤综合征
Disease,腰椎结核
Disease,眼眶黏液囊肿
Disease,神经纤维瘤病
Disease,子宫囊肿
Disease,眼眶脓肿
Disease,扩张孔
Disease,神经性肌强直
Disease,眼眶皮样囊肿
Disease,纳氏囊肿
Disease,橄榄体脑桥小脑萎缩
Disease,神经源性角膜炎
Disease,眼眶平滑肌瘤
Disease,浸润性乳腺癌
Disease,骨淋巴管瘤
Disease,眼眶神经纤维瘤
Disease,肾皮质化脓性感染
Disease,拉福拉病
Disease,眼眶嗜酸性肉芽肿
Disease,肾盏憩室
Disease,解脲支原体感染
Disease,眼眶纤维肉瘤
Disease,生长期脱发
Disease,脑囊肿
Disease,眼眶血管外皮瘤
Disease,石棉肺
Disease,拉沙热
Disease,脑神经损伤
Disease,食管源性胸痛
Disease,拉休尤-格拉哈姆-利特尔综合征
Disease,眼眶血肿
Disease,乙状结肠癌
Disease,眼眶炎性假瘤
Disease,内湿
Disease,视神经脊髓炎
Disease,眼眶真菌病
Disease,桡骨骨折
Disease,室管膜肿瘤
Disease,蜡样芽孢杆菌食物中毒
Disease,眼眶脂肪瘤
Disease,嗜酸粒细胞增多症
Disease,早孕
Disease,眼眶脂肪肉瘤
Disease,莱姆心脏炎
Disease,嗜酸性粒细胞白血病
Disease,阴茎淋巴管炎
Disease,莱特雷尔-西韦病
Disease,眼眶转移性肿瘤
Disease,嗜血流感杆菌的皮肤感染
Disease,嗜血细胞综合症
Disease,眼类肉瘤病
Disease,赖利-戴综合征
Disease,手部屈指肌腱损伤
Disease,眼颧部褐蓝痣
Disease,阴茎珍珠疹
Disease,手指屈肌腱鞘炎
Disease,眼外肌病及弱视
Disease,疣状胃炎
Disease,书写痉挛
Disease,眼外肌发育不全
Disease,小叶增生
Disease,赖氏综合征
Disease,眼外肌广泛纤维化综合征
Disease,外阴赘生物
Disease,输血后血小板减少性紫癜
Disease,眼外肌外伤
Disease,赖特综合征
Disease,心血不足
Disease,斯蒂尔病
Disease,兰伯特-伊顿综合征
Disease,眼外肌猪囊尾蚴病
Disease,链球菌感染
Disease,松毛虫性骨关节炎
Disease,眼异物伤
Disease,阑尾腺癌
Disease,瘘疮
Disease,瘫痪
Disease,厌氧菌肺炎
Disease,阑尾肿瘤
Disease,鼻咽炎
Disease,特发性股骨头坏死
Disease,懒惰白细胞综合征
Disease,新生儿脑瘫
Disease,朗汉斯细胞的组织细胞增多症
Disease,特发性黄斑部前膜
Disease,老年癌症病人的急性感染
Disease,胸椎骨折
Disease,羊膜腔感染综合征
Disease,特发性面神经瘫痪
Disease,老年斑
Disease,龟头珍珠疹
Disease,痒点
Disease,疼痛性眼肌麻痹
Disease,痒性紫癜
Disease,过敏性皮肤病
Disease,老年便秘
Disease,体癣
Disease,恙螨皮炎
Disease,老年低温症
Disease,头皮糠疹
Disease,胸椎小关节紊乱症
Disease,腰骶部脂肪疝
Disease,轻度脂肪肝
Disease,老年跌倒
Disease,密集恐惧症
Disease,透析性骨关节病
Disease,老年急性动脉栓塞
Disease,土肥对称性肢端色素沉着症
Disease,过敏性荨麻疹
Disease,腰痛-血尿综合征
Disease,老年静脉血栓症
Disease,吞入异物
Disease,寒冷性荨麻疹
Disease,腰椎小关节不稳症
Disease,老年久病卧床
Disease,B疱疹病毒感染
Disease,皮肤疣
Disease,腰椎椎管狭窄症
Disease,老年挛缩
Disease,Whitfield硬红斑
Disease,肌筋膜炎
Disease,老年男性性功能障碍
Disease,药物反应性甲病
Disease,外伤相关性青光眼
Disease,深海恐惧症
Disease,药物免疫性血小板减少性紫癜
Disease,外伤性胆管损伤
Disease,梅杰综合症
Disease,药物相关性免疫性溶血性贫血
Disease,外伤性腹膜后出血或血肿
Disease,急性肠梗阻
Disease,老年女性膀胱颈梗阻
Disease,药物相关性青光眼
Disease,外伤性脑积水
Disease,老年期谵妄
Disease,皮下脂肪瘤
Disease,药物性狼疮
Disease,外伤性脂肪坏死
Disease,老年人白细胞减少症和粒细胞缺乏症
Disease,夜间哮喘
Disease,淋巴结结节病
Disease,外阴表皮内瘤变
Disease,老年人败血症
Disease,一度房室传导阻滞
Disease,热性荨麻疹
Disease,老年人膀胱癌
Disease,外阴瘙痒症
Disease,伊藤痣
Disease,脂溢性脱发
Disease,外源性变应性肺泡炎
Disease,老年人变异型心绞痛
Disease,衣原体尿路感染
Disease,幽闭空间恐惧症
Disease,老年人病毒性肝炎
Disease,网膜扭转
Disease,医用药物中毒所致的精神障碍
Disease,手干裂
Disease,老年人病态窦房结综合征
Disease,纹状体黑质变性
Disease,医源性胆管损伤
Disease,新生儿湿疹
Disease,老年人播散性血管内凝血
Disease,无菌性肋软骨炎
Disease,医源性多毛症
Disease,肠道寄生虫病
Disease,X联锁鱼鳞病
Disease,医源性气管及主支气管损伤
Disease,增生性疤痕
Disease,全身性红斑狼疮
Disease,老年人不稳定型心绞痛
Disease,胰高糖素瘤综合征
Disease,小儿咽喉炎
Disease,细菌性角膜炎
Disease,老年人肠易激综合征
Disease,胰高血糖素瘤
Disease,手足心热
Disease,下部附加前根脊髓动脉缺血症候群
Disease,老年人垂体瘤
Disease,胰瘘
Disease,中度脂肪肝
Disease,下颌下间隙感染
Disease,老年人大肠肿瘤
Disease,胰石病
Disease,重度脂肪肝
Disease,先天性白血病
Disease,老年人代谢性碱中毒
Disease,手腕扭伤
Disease,胰腺假囊肿
Disease,先天性肠旋转不良
Disease,老年人代谢性酸中毒
Disease,脑炎
Disease,胰腺囊性纤维性变
Disease,先天性尺桡骨性连接
Disease,老年人单纯疱疹病毒性脑炎
Disease,急性肝病
Disease,先天性纯红细胞再生障碍性贫血
Disease,老年人胆囊癌
Disease,先天性胆管囊状扩张
Disease,老年人胆囊炎
Disease,埃布斯坦综合征
Disease,胰腺真性囊肿
Disease,五更泻
Disease,老年人胆石症
Disease,先天性高弓足
Disease,移行脊椎
Disease,慢性肝病
Disease,老年人低钙血症
Disease,先天性冠状动脉瘘
Disease,移植后淋巴增殖性疾病
Disease,风寒
Disease,老年人低钾血症
Disease,先天性红细胞生成异常性贫血
Disease,移植物抗宿主病
Disease,尘螨过敏
Disease,先天性静脉畸形肢体肥大综合征
Disease,遗传性蛋白S缺陷症
Disease,老年人低钠血症
Disease,高度近视
Disease,先天性髋关节脱位
Disease,老年人低血糖昏迷
Disease,遗传性对称性色素异常症
Disease,外向孤独症
Disease,先天性卵巢发育不全
Disease,老年人低血糖症
Disease,遗传性多发脑梗死性痴呆
Disease,先天性肾病综合征
Disease,老年人低血压
Disease,遗传性多发性骨软骨瘤
Disease,眩晕症
Disease,先天性十二指肠闭锁
Disease,老年人短暂性大脑缺血性发作
Disease,丝状疣
Disease,遗传性耳瘘
Disease,老年人多发性骨髓瘤
Disease,先天性视网膜劈裂症
Disease,急性阴道炎
Disease,老年人多器官功能衰竭
Disease,先天性胃壁肌层缺损
Disease,念珠菌性包皮龟头炎
Disease,先天性小眼球合并眼眶囊肿
Disease,遗传性粪卟啉病
Disease,甲状腺结节钙化
Disease,老年人恶性心包积液
Disease,先天性血管瘤
Disease,遗传性感觉神经病
Disease,耳神经痛
Disease,先天性远端尺桡关节半脱位
Disease,老年人非霍奇金恶性淋巴肿瘤
Disease,遗传性高尿酸血症
Disease,甲状腺弥漫性病变
Disease,先天性跖骨内收畸形
Disease,遗传性高铁血红蛋白血症
Disease,老年人肥厚型心肌病
Disease,甲状腺乳头癌
Disease,老年人肥胖症
Disease,遗传性抗凝血酶Ⅲ缺乏症
Disease,纤维肌痛综合征
Disease,前庭功能紊乱
Disease,遗传性良性上皮内角化不良
Disease,老年人肺癌
Disease,筛窦炎
Disease,纤维毛囊瘤
Disease,遗传性凝血酶原缺乏
Disease,老年人肺结核
Disease,纤维性骨炎
Disease,上颌窦炎
Disease,遗传性凝血因子Ⅴ缺乏症
Disease,老年人肺结核病
Disease,腺性唇炎
Disease,遗传性凝血因子Ⅶ缺乏
Disease,老年人肺脓肿
Disease,相对性红细胞增多症
Disease,不均匀性脂肪肝
Disease,遗传性凝血因子ⅩⅢ缺乏
Disease,小儿牛皮癣
Disease,遗传性凝血因子Ⅹ缺乏
Disease,小肠纤维瘤
Disease,老年人肺气肿
Disease,小儿急性呼吸窘迫综合征
Disease,遗传性凝血因子Ⅺ缺乏
Disease,老年人肺栓塞
Disease,遗传性球形红细胞增多症
Disease,肺燥
Disease,小儿食管化学性烧伤
Disease,老年人肺心病
Disease,遗传性铁粒幼细胞性贫血
Disease,小脑扁桃体下疝畸形
Disease,老年人肺性脑病
Disease,肠胃型感冒
Disease,新生儿低镁血症
Disease,肺热
Disease,遗传性椭圆形红细胞增多症
Disease,新生儿流行性腹泻
Disease,肺寒
Disease,新生儿脓疱疮
Disease,老年人肺炎
Disease,遗传性纤维蛋白原缺乏症
Disease,跟痛症
Disease,猩红热样红斑
Disease,老年人分水岭脑梗死
Disease,遗传性异常纤维蛋白原血症
Disease,安卡性肾炎
Disease,性心理障碍
Disease,癣菌疹
Disease,血管畸形引起的吞咽困难
Disease,甲状腺囊肿
Disease,血管内乳头状血管内皮细胞瘤
Disease,老年人风湿性心脏病
Disease,小儿口腔溃疡
Disease,血管神经性水肿
Disease,老年人腹主动脉瘤
Disease,倒经
Disease,酸中毒
Disease,血管纤维瘤
Disease,遗传性硬化性皮肤异色症
Disease,雅司病
Disease,膀胱囊肿
Disease,咽囊炎
Disease,手指撕脱性骨折
Disease,言语和语言发育障碍
Disease,遗传性运动失调性多发性神经炎
Disease,老年人钙化性瓣膜病
Disease,乙型肝炎病毒相关性肾炎
Disease,老年人肝性脑病
Disease,乙型肝炎病毒性关节炎
Disease,眼睑皮脂腺癌
Disease,乙型肝炎抗原血症
Disease,老年人肝硬化
Disease,心脏瓣膜关闭不全
Disease,乙状结肠扭转
Disease,梭形细胞肿瘤
Disease,眼球后退综合征
Disease,乙状结肠造口旁沟疝
Disease,眼球内炎
Disease,间歇性斜视
Disease,老年人感染性休克
Disease,异常γ-球蛋白血症
Disease,眼球运动障碍
Disease,老年人高钙血症
Disease,异色性虹膜睫状体炎
Disease,老年人高钾血症
Disease,腰部峡部崩裂和脊椎滑脱
Disease,便秘性结肠炎
Disease,异物伤
Disease,腰椎退变性小关节损伤性关节炎
Disease,老年人高钠血症
Disease,异物性食管穿孔
Disease,抬头纹
Disease,药物导致的肺部疾病
Disease,老年人高渗性非酮症糖尿病昏迷
Disease,角膜损伤
Disease,阴部神经干痛
Disease,腋毛癣菌病
Disease,老年人高血压
Disease,阴道白斑
Disease,新生儿消化不良
Disease,原发性皮肤结核综合征
Disease,老年人高血压危象
Disease,头皮痣
Disease,阴道壁息肉
Disease,衣原体淋巴肉芽肿
Disease,老年人高脂血症
Disease,阴道恶性苗勒管混合瘤
Disease,陈旧性肺结核
Disease,胰岛素抵抗与代谢综合征
Disease,遗传性出血性毛细血管扩张
Disease,老年人梗阻性肾病
Disease,溃疡性口腔炎
Disease,老年人骨关节炎
Disease,透明隔囊肿
Disease,阴道鳞状上皮癌
Disease,乙状结肠间疝
Disease,老年人骨髓增生异常综合征
Disease,牙齿过敏
Disease,阴道蚂蟥叮吸
Disease,阴道内胚窦瘤
Disease,异染性脑白质营养不良
Disease,秃顶
Disease,阴道平滑肌肉瘤
Disease,弗郎西丝菌肺炎
Disease,慢性病毒性肝炎
Disease,老年人骨质疏松
Disease,阴道前壁膨出
Disease,异源内分泌综合征
Disease,黄斑病变
Disease,阴道上皮内瘤样变
Disease,阴部鲍恩样丘疹病
Disease,胆囊囊肿
Disease,阴道嗜血杆菌性阴道炎
Disease,阴道粒细胞肉瘤
Disease,老年人过敏性紫癜
Disease,砣疣
Disease,阴道腺癌
Disease,阴道美丽筒线虫病
Disease,老年人呼吸衰竭
Disease,地高辛中毒
Disease,阴道腺病
Disease,老年人呼吸性酸中毒
Disease,膀胱过度活动症
Disease,老年人环咽肌功能障碍
